"selec","View","Channel","start","end","sound.files","Begin Path","File Offset (s)","bottom.freq","top.freq","score","class_fixed","class","org.sound.files","selec.file","detection"
35537,"Spectrogram 1",1,91.3783,91.4292999999995,"ch1MPI2020-01-22_11-44-26_0000089.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-44-26_0000089.wav",91.3783,13.3548,42.8226,0.5575082,"call","call","ch1MPI2020-01-22_11-44-26_0000089.wav","raven_selection_table_calls.txt","automatic"
35523,"Spectrogram 1",1,92.4536,92.5045999999995,"ch1MPI2020-01-22_11-44-26_0000089.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-44-26_0000089.wav",92.4536,13.3548,42.8226,0.8498995,"call","call","ch1MPI2020-01-22_11-44-26_0000089.wav","raven_selection_table_calls.txt","automatic"
35525,"Spectrogram 1",1,97.7863,97.8373000000031,"ch1MPI2020-01-22_11-44-26_0000089.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-44-26_0000089.wav",97.7863,13.3548,42.8226,0.8361281,"call","call","ch1MPI2020-01-22_11-44-26_0000089.wav","raven_selection_table_calls.txt","automatic"
35524,"Spectrogram 1",1,104.0576,104.108599999999,"ch1MPI2020-01-22_11-44-26_0000089.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-44-26_0000089.wav",104.0576,13.3548,42.8226,0.8410415,"call","call","ch1MPI2020-01-22_11-44-26_0000089.wav","raven_selection_table_calls.txt","automatic"
35530,"Spectrogram 1",1,109.383,109.433999999999,"ch1MPI2020-01-22_11-44-26_0000089.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-44-26_0000089.wav",109.383,13.3548,42.8226,0.7854958,"call","call","ch1MPI2020-01-22_11-44-26_0000089.wav","raven_selection_table_calls.txt","automatic"
35520,"Spectrogram 1",1,111.0323,111.083299999999,"ch1MPI2020-01-22_11-44-26_0000089.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-44-26_0000089.wav",111.0323,13.3548,42.8226,0.8707194,"call","call","ch1MPI2020-01-22_11-44-26_0000089.wav","raven_selection_table_calls.txt","automatic"
35516,"Spectrogram 1",1,114.4877,114.538699999999,"ch1MPI2020-01-22_11-44-26_0000089.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-44-26_0000089.wav",114.4877,13.3548,42.8226,0.8944433,"call","call","ch1MPI2020-01-22_11-44-26_0000089.wav","raven_selection_table_calls.txt","automatic"
35531,"Spectrogram 1",1,119.7797,119.830699999999,"ch1MPI2020-01-22_11-44-26_0000089.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-44-26_0000089.wav",119.7797,13.3548,42.8226,0.7721409,"call","call","ch1MPI2020-01-22_11-44-26_0000089.wav","raven_selection_table_calls.txt","automatic"
35532,"Spectrogram 1",1,121.261,121.311999999999,"ch1MPI2020-01-22_11-44-26_0000089.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_11-44-26_0000089.wav",121.261,13.3548,42.8226,0.7360433,"call","call","ch1MPI2020-01-22_11-44-26_0000089.wav","raven_selection_table_calls.txt","automatic"
35564,"Spectrogram 1",1,25.2008,25.2517999999995,"ch1MPI2020-01-22_12-17-20_0000091.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-17-20_0000091.wav",25.2008,13.3548,42.8226,0.5886603,"call","call","ch1MPI2020-01-22_12-17-20_0000091.wav","raven_selection_table_calls.txt","automatic"
35560,"Spectrogram 1",1,29.2842,29.3351999999995,"ch1MPI2020-01-22_12-17-20_0000091.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-17-20_0000091.wav",29.2842,13.3548,42.8226,0.7472789,"call","call","ch1MPI2020-01-22_12-17-20_0000091.wav","raven_selection_table_calls.txt","automatic"
35561,"Spectrogram 1",1,38.6875,38.7384999999995,"ch1MPI2020-01-22_12-17-20_0000091.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-17-20_0000091.wav",38.6875,13.3548,42.8226,0.6955294,"call","call","ch1MPI2020-01-22_12-17-20_0000091.wav","raven_selection_table_calls.txt","automatic"
35558,"Spectrogram 1",1,75.0204,75.0714000000031,"ch1MPI2020-01-22_12-17-20_0000091.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-17-20_0000091.wav",75.0204,13.3548,42.8226,0.7883336,"call","call","ch1MPI2020-01-22_12-17-20_0000091.wav","raven_selection_table_calls.txt","automatic"
35570,"Spectrogram 1",1,75.5217,75.5726999999995,"ch1MPI2020-01-22_12-17-20_0000091.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-17-20_0000091.wav",75.5217,13.3548,42.8226,0.4503027,"call","call","ch1MPI2020-01-22_12-17-20_0000091.wav","raven_selection_table_calls.txt","automatic"
35555,"Spectrogram 1",1,79.0618,79.1127999999995,"ch1MPI2020-01-22_12-17-20_0000091.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-17-20_0000091.wav",79.0618,13.3548,42.8226,0.75432,"call","call","ch1MPI2020-01-22_12-17-20_0000091.wav","raven_selection_table_calls.txt","automatic"
35557,"Spectrogram 1",1,83.7238,83.7747999999995,"ch1MPI2020-01-22_12-17-20_0000091.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-17-20_0000091.wav",83.7238,13.3548,42.8226,0.7934896,"call","call","ch1MPI2020-01-22_12-17-20_0000091.wav","raven_selection_table_calls.txt","automatic"
35556,"Spectrogram 1",1,98.0945,98.1454999999995,"ch1MPI2020-01-22_12-17-20_0000091.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-17-20_0000091.wav",98.0945,13.3548,42.8226,0.8735523,"call","call","ch1MPI2020-01-22_12-17-20_0000091.wav","raven_selection_table_calls.txt","automatic"
35559,"Spectrogram 1",1,124.16,124.210999999999,"ch1MPI2020-01-22_12-17-20_0000091.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-17-20_0000091.wav",124.16,13.3548,42.8226,0.7575881,"call","call","ch1MPI2020-01-22_12-17-20_0000091.wav","raven_selection_table_calls.txt","automatic"
49446,"Spectrogram 1",1,24.0993,24.1392967679987,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",24.0993,16.643986,34.89358,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
49447,"Spectrogram 1",1,30.037,30.0915410470004,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",30.037,15.70811,35.361519,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
49448,"Spectrogram 1",1,34.2513,34.3022049770008,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",34.2513,15.006202,34.659611,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
49454,"Spectrogram 1",1,38.2509,38.2908967679987,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",38.2509,15.006202,35.595488,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
49449,"Spectrogram 1",1,41.5634,41.6106689079979,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",41.5634,15.006202,33.255796,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
49450,"Spectrogram 1",1,45.9194,45.977577117,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",45.9194,14.538264,36.999303,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
49451,"Spectrogram 1",1,51.5444,51.5880328369979,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",51.5444,16.176048,33.489765,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
49452,"Spectrogram 1",1,55.0059,55.0495328369979,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",55.0059,16.410017,31.851981,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
35891,"Spectrogram 1",1,56.0184,56.0694000000031,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",56.0184,13.3548,42.8226,0.5695295,"call","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","automatic"
49453,"Spectrogram 1",1,59.2092,59.2564689069975,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",59.2092,14.304295,34.191673,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
49455,"Spectrogram 1",1,61.7472,61.7944689069975,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",61.7472,15.47414,36.297395,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
49456,"Spectrogram 1",1,65.7033,65.7469328369979,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",65.7033,13.134449,33.021827,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
49457,"Spectrogram 1",1,67.5504,67.5940328379983,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",67.5504,13.368418,33.723735,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
35892,"Spectrogram 1",1,73.9992,74.0501999999995,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",73.9992,13.3548,42.8226,0.6382721,"call","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","automatic"
35893,"Spectrogram 1",1,87.7006,87.7515999999995,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",87.7006,13.3548,42.8226,0.7258982,"call","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","automatic"
49458,"Spectrogram 1",1,104.9655,105.009132837002,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",104.9655,13.368418,34.659611,NA,"","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","manual"
35894,"Spectrogram 1",1,124.5042,124.555199999999,"ch1MPI2020-01-22_12-23-01_0000092.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_12-23-01_0000092.wav",124.5042,13.3548,42.8226,0.8254693,"call","call","ch1MPI2020-01-22_12-23-01_0000092.wav","raven_selection_table_calls.txt","automatic"
36391,"Spectrogram 1",1,10.7334,10.7843999999995,"ch1MPI2020-01-22_13-23-53_0000093.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-23-53_0000093.wav",10.7334,13.3548,42.8226,0.6236044,"call","call","ch1MPI2020-01-22_13-23-53_0000093.wav","raven_selection_table_calls.txt","automatic"
36384,"Spectrogram 1",1,23.5709,23.6218999999995,"ch1MPI2020-01-22_13-23-53_0000093.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-23-53_0000093.wav",23.5709,13.3548,42.8226,0.7910318,"call","call","ch1MPI2020-01-22_13-23-53_0000093.wav","raven_selection_table_calls.txt","automatic"
36385,"Spectrogram 1",1,30.0876,30.1385999999995,"ch1MPI2020-01-22_13-23-53_0000093.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-23-53_0000093.wav",30.0876,13.3548,42.8226,0.7789731,"call","call","ch1MPI2020-01-22_13-23-53_0000093.wav","raven_selection_table_calls.txt","automatic"
36392,"Spectrogram 1",1,42.9203,42.9712999999995,"ch1MPI2020-01-22_13-23-53_0000093.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-23-53_0000093.wav",42.9203,13.3548,42.8226,0.5575921,"call","call","ch1MPI2020-01-22_13-23-53_0000093.wav","raven_selection_table_calls.txt","automatic"
36390,"Spectrogram 1",1,47.6204,47.6713999999995,"ch1MPI2020-01-22_13-23-53_0000093.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-23-53_0000093.wav",47.6204,13.3548,42.8226,0.6288796,"call","call","ch1MPI2020-01-22_13-23-53_0000093.wav","raven_selection_table_calls.txt","automatic"
36388,"Spectrogram 1",1,55.7118,55.7628000000031,"ch1MPI2020-01-22_13-23-53_0000093.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-23-53_0000093.wav",55.7118,13.3548,42.8226,0.6450251,"call","call","ch1MPI2020-01-22_13-23-53_0000093.wav","raven_selection_table_calls.txt","automatic"
36383,"Spectrogram 1",1,58.0038,58.0547999999995,"ch1MPI2020-01-22_13-23-53_0000093.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-23-53_0000093.wav",58.0038,13.3548,42.8226,0.8014575,"call","call","ch1MPI2020-01-22_13-23-53_0000093.wav","raven_selection_table_calls.txt","automatic"
36387,"Spectrogram 1",1,82.734,82.7849999999995,"ch1MPI2020-01-22_13-23-53_0000093.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-23-53_0000093.wav",82.734,13.3548,42.8226,0.6630232,"call","call","ch1MPI2020-01-22_13-23-53_0000093.wav","raven_selection_table_calls.txt","automatic"
36386,"Spectrogram 1",1,96.5461,96.5970999999995,"ch1MPI2020-01-22_13-23-53_0000093.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-23-53_0000093.wav",96.5461,13.3548,42.8226,0.7096417,"call","call","ch1MPI2020-01-22_13-23-53_0000093.wav","raven_selection_table_calls.txt","automatic"
36389,"Spectrogram 1",1,108.4982,108.549200000003,"ch1MPI2020-01-22_13-23-53_0000093.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-23-53_0000093.wav",108.4982,13.3548,42.8226,0.6439061,"call","call","ch1MPI2020-01-22_13-23-53_0000093.wav","raven_selection_table_calls.txt","automatic"
36566,"Spectrogram 1",1,24.4782,24.5291999999995,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",24.4782,13.3548,42.8226,0.6912783,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36567,"Spectrogram 1",1,32.7342,32.7851999999995,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",32.7342,13.3548,42.8226,0.5224009,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36555,"Spectrogram 1",1,38.4429,38.4938999999995,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",38.4429,13.3548,42.8226,0.8491812,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36560,"Spectrogram 1",1,48.7517,48.8026999999995,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",48.7517,13.3548,42.8226,0.8144361,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36564,"Spectrogram 1",1,68.3085,68.3594999999995,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",68.3085,13.3548,42.8226,0.7337623,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36561,"Spectrogram 1",1,73.2665,73.3174999999995,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",73.2665,13.3548,42.8226,0.8049756,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36563,"Spectrogram 1",1,80.1092,80.1602000000031,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",80.1092,13.3548,42.8226,0.776085,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36559,"Spectrogram 1",1,88.9019,88.9528999999995,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",88.9019,13.3548,42.8226,0.8184366,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36557,"Spectrogram 1",1,91.4579,91.5088999999995,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",91.4579,13.3548,42.8226,0.8327853,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36556,"Spectrogram 1",1,99.5367,99.5876999999995,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",99.5367,13.3548,42.8226,0.8467113,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36558,"Spectrogram 1",1,102.3033,102.354300000003,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",102.3033,13.3548,42.8226,0.8241604,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36562,"Spectrogram 1",1,110.3854,110.436400000003,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",110.3854,13.3548,42.8226,0.7825879,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36565,"Spectrogram 1",1,117.9608,118.011799999999,"ch1MPI2020-01-22_13-28-31_0000094.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-28-31_0000094.wav",117.9608,13.3548,42.8226,0.7115076,"call","call","ch1MPI2020-01-22_13-28-31_0000094.wav","raven_selection_table_calls.txt","automatic"
36853,"Spectrogram 1",1,18.5908,18.6417999999995,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",18.5908,13.3548,42.8226,0.4824803,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36850,"Spectrogram 1",1,27.8369,27.8879000000031,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",27.8369,13.3548,42.8226,0.5796101,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36833,"Spectrogram 1",1,36.5903,36.6412999999995,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",36.5903,13.3548,42.8226,0.5103204,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36851,"Spectrogram 1",1,38.0843,38.1353000000031,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",38.0843,13.3548,42.8226,0.5360813,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36841,"Spectrogram 1",1,53.1818,53.2327999999995,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",53.1818,13.3548,42.8226,0.7504414,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36848,"Spectrogram 1",1,57.5665,57.6174999999995,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",57.5665,13.3548,42.8226,0.6524046,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36839,"Spectrogram 1",1,63.1158,63.1668000000031,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",63.1158,13.3548,42.8226,0.7728865,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36834,"Spectrogram 1",1,66.8199,66.8708999999995,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",66.8199,13.3548,42.8226,0.3016194,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36843,"Spectrogram 1",1,69.5539,69.6048999999995,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",69.5539,13.3548,42.8226,0.7430827,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36847,"Spectrogram 1",1,77.338,77.3889999999995,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",77.338,13.3548,42.8226,0.7049255,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36840,"Spectrogram 1",1,81.416,81.4669999999995,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",81.416,13.3548,42.8226,0.754224,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36836,"Spectrogram 1",1,87.6834,87.7343999999995,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",87.6834,13.3548,42.8226,0.8447138,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
36837,"Spectrogram 1",1,92.1167,92.1676999999995,"ch1MPI2020-01-22_13-33-42_0000095.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-22_13-33-42_0000095.wav",92.1167,13.3548,42.8226,0.8061608,"call","call","ch1MPI2020-01-22_13-33-42_0000095.wav","raven_selection_table_calls.txt","automatic"
