"selec","View","Channel","start","end","sound.files","Begin Path","File Offset (s)","score","class","event","audio","video","video_folder","org.sound.files","ovlp.sels","class_fixed","old.selec","selec.file","detection"
174,"Spectrogram 1",1,125.6879,125.7389,"ch1MPI2020-01-19_14-51-57_0000056.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-19_14-51-57_0000056.wav",125.6879,0.6277134,"call","MPI2020-01-19_14-51-57_0000056.wav",56,63,"T63_G22_2020","ch2MPI2020-01-19_14-51-57_0000056.wav",NA,"call",44,"raven_selection_table_calls_for_videos_2021.txt","automatic"
173,"Spectrogram 1",1,137.8419,137.8929,"ch1MPI2020-01-19_14-51-57_0000056.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-19_14-51-57_0000056.wav",137.8419,0.8843913,"call","MPI2020-01-19_14-51-57_0000056.wav",56,63,"T63_G22_2020","ch2MPI2020-01-19_14-51-57_0000056.wav",25,"call",45,"raven_selection_table_calls_for_videos_2021.txt","automatic"
466,"Spectrogram 1",1,0.845911,0.845911,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",0.845911,NA,"call","",NA,NA,"","ch1MPI2020-01-20_09-10-06_0000058.wav",NA,"clap",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
178,"Spectrogram 1",1,19.993444,20.0444439999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",19.993444,0.6568327,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch1MPI2020-01-20_09-10-06_0000058.wav",1,"call",1,"raven_selection_table_calls_for_videos_2021.txt","automatic"
179,"Spectrogram 1",1,20.170111,20.221111,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",20.170111,0.4219591,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch1MPI2020-01-20_09-10-06_0000058.wav",2,"call",2,"raven_selection_table_calls_for_videos_2021.txt","automatic"
180,"Spectrogram 1",1,21.176778,21.227778,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",21.176778,0.510918,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",3,"call",54,"raven_selection_table_calls_for_videos_2021.txt","automatic"
181,"Spectrogram 1",1,27.068144,27.1191439999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",27.068144,0.6350305,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",4,"call",55,"raven_selection_table_calls_for_videos_2021.txt","automatic"
422,"Spectrogram 1",1,27.7125,27.744539922,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",27.7125,NA,"call","",NA,NA,"","ch1MPI2020-01-20_09-10-06_0000058.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
182,"Spectrogram 1",1,29.132822,29.183822,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",29.132822,0.8739216,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch1MPI2020-01-20_09-10-06_0000058.wav",5,"call",5,"raven_selection_table_calls_for_videos_2021.txt","automatic"
183,"Spectrogram 1",1,31.736167,31.787167,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",31.736167,0.7956326,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",6,"call",57,"raven_selection_table_calls_for_videos_2021.txt","automatic"
184,"Spectrogram 1",1,35.958856,36.0098559999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",35.958856,0.7382479,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch4MPI2020-01-20_09-10-06_0000058.wav",7,"call",87,"raven_selection_table_calls_for_videos_2021.txt","automatic"
185,"Spectrogram 1",1,38.4282,38.4791999999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",38.4282,0.5355265,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch2MPI2020-01-20_09-10-06_0000058.wav",8,"call",35,"raven_selection_table_calls_for_videos_2021.txt","automatic"
186,"Spectrogram 1",1,39.234867,39.285867,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",39.234867,0.8040234,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",9,"call",60,"raven_selection_table_calls_for_videos_2021.txt","automatic"
187,"Spectrogram 1",1,41.410222,41.4612219999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",41.410222,0.7433741,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",10,"call",61,"raven_selection_table_calls_for_videos_2021.txt","automatic"
188,"Spectrogram 1",1,42.608889,42.6598889999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",42.608889,0.3929818,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch2MPI2020-01-20_09-10-06_0000058.wav",11,"call",37,"raven_selection_table_calls_for_videos_2021.txt","automatic"
208,"Spectrogram 1",1,42.926222,42.9772219999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",42.926222,0.4729442,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch4MPI2020-01-20_09-10-06_0000058.wav",NA,"call",91,"raven_selection_table_calls_for_videos_2021.txt","automatic"
423,"Spectrogram 1",1,49.123522,49.155561922,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",49.123522,NA,"call","",NA,NA,"","ch1MPI2020-01-20_09-10-06_0000058.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
207,"Spectrogram 1",1,50.7316,50.7825999999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",50.7316,0.4864728,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",NA,"call",62,"raven_selection_table_calls_for_videos_2021.txt","automatic"
189,"Spectrogram 1",1,51.444267,51.4952669999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",51.444267,0.7401225,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch2MPI2020-01-20_09-10-06_0000058.wav",12,"call",38,"raven_selection_table_calls_for_videos_2021.txt","automatic"
190,"Spectrogram 1",1,52.757611,52.808611,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",52.757611,0.6641525,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch1MPI2020-01-20_09-10-06_0000058.wav",13,"call",13,"raven_selection_table_calls_for_videos_2021.txt","automatic"
191,"Spectrogram 1",1,55.532289,55.583289,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",55.532289,0.5583043,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch2MPI2020-01-20_09-10-06_0000058.wav",14,"call",40,"raven_selection_table_calls_for_videos_2021.txt","automatic"
192,"Spectrogram 1",1,56.372289,56.423289,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",56.372289,0.615409,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",15,"call",66,"raven_selection_table_calls_for_videos_2021.txt","automatic"
193,"Spectrogram 1",1,58.559644,58.610644,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",58.559644,0.7597039,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",16,"call",67,"raven_selection_table_calls_for_videos_2021.txt","automatic"
206,"Spectrogram 1",1,62.267656,62.318656,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",62.267656,0.538136,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",NA,"call",68,"raven_selection_table_calls_for_videos_2021.txt","automatic"
194,"Spectrogram 1",1,63.187656,63.2386559999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",63.187656,0.7250264,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",17,"call",69,"raven_selection_table_calls_for_videos_2021.txt","automatic"
195,"Spectrogram 1",1,67.336356,67.387356,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",67.336356,0.8430022,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch1MPI2020-01-20_09-10-06_0000058.wav",18,"call",17,"raven_selection_table_calls_for_videos_2021.txt","automatic"
196,"Spectrogram 1",1,71.983044,72.0340439999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",71.983044,0.5028544,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch1MPI2020-01-20_09-10-06_0000058.wav",19,"call",18,"raven_selection_table_calls_for_videos_2021.txt","automatic"
197,"Spectrogram 1",1,72.595056,72.646056,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",72.595056,0.8555848,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch4MPI2020-01-20_09-10-06_0000058.wav",20,"call",99,"raven_selection_table_calls_for_videos_2021.txt","automatic"
209,"Spectrogram 1",1,75.043056,75.0940559999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",75.043056,0.4032351,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",NA,"call",73,"raven_selection_table_calls_for_videos_2021.txt","automatic"
198,"Spectrogram 1",1,76.387067,76.438067,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",76.387067,0.8895713,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch4MPI2020-01-20_09-10-06_0000058.wav",21,"call",100,"raven_selection_table_calls_for_videos_2021.txt","automatic"
424,"Spectrogram 1",1,81.074289,81.114687162,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",81.074289,NA,"call","",NA,NA,"","ch1MPI2020-01-20_09-10-06_0000058.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
199,"Spectrogram 1",1,84.703778,84.7547779999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",84.703778,0.8488659,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch4MPI2020-01-20_09-10-06_0000058.wav",22,"call",101,"raven_selection_table_calls_for_videos_2021.txt","automatic"
200,"Spectrogram 1",1,87.363122,87.4141219999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",87.363122,0.6937552,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",23,"call",76,"raven_selection_table_calls_for_videos_2021.txt","automatic"
201,"Spectrogram 1",1,87.599789,87.650789,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",87.599789,0.8265512,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch1MPI2020-01-20_09-10-06_0000058.wav",24,"call",23,"raven_selection_table_calls_for_videos_2021.txt","automatic"
426,"Spectrogram 1",1,91.491444,91.526270002,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",91.491444,NA,"call","",NA,NA,"","ch1MPI2020-01-20_09-10-06_0000058.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
425,"Spectrogram 1",1,92.370456,92.405282002,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",92.370456,NA,"call","",NA,NA,"","ch1MPI2020-01-20_09-10-06_0000058.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
202,"Spectrogram 1",1,97.027167,97.0781669999999,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",97.027167,0.8328308,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch1MPI2020-01-20_09-10-06_0000058.wav",25,"call",24,"raven_selection_table_calls_for_videos_2021.txt","automatic"
203,"Spectrogram 1",1,102.7299,102.7809,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",102.7299,0.7391664,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",26,"call",79,"raven_selection_table_calls_for_videos_2021.txt","automatic"
427,"Spectrogram 1",1,115.411333,115.444765963,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",115.411333,NA,"call","",NA,NA,"","ch1MPI2020-01-20_09-10-06_0000058.wav",NA,"call",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
204,"Spectrogram 1",1,118.8086,118.8596,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",118.8086,0.8408142,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch2MPI2020-01-20_09-10-06_0000058.wav",27,"call",51,"raven_selection_table_calls_for_videos_2021.txt","automatic"
205,"Spectrogram 1",1,125.6033,125.6543,"ch1MPI2020-01-20_09-10-06_0000058.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_09-10-06_0000058.wav",125.6033,0.6324308,"call","MPI2020-01-20_09-10-06_0000058.wav",58,66,"T66_G6_2020","ch3MPI2020-01-20_09-10-06_0000058.wav",28,"call",81,"raven_selection_table_calls_for_videos_2021.txt","automatic"
467,"Spectrogram 1",1,1.231244,1.231244,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",1.231244,NA,"call","",NA,NA,"","ch1MPI2020-01-20_11-35-36_0000073.wav",NA,"clap",NA,"raven_selection_table_calls_for_videos_2021.txt","manual"
210,"Spectrogram 1",1,11.251411,11.302411,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",11.251411,0.7451621,"call","MPI2020-01-20_11-35-36_0000073.wav",73,81,"T81_G15_2020","ch1MPI2020-01-20_11-35-36_0000073.wav",1,"call",1,"raven_selection_table_calls_for_videos_2021.txt","automatic"
211,"Spectrogram 1",1,15.106111,15.157111,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",15.106111,0.6916367,"call","MPI2020-01-20_11-35-36_0000073.wav",73,81,"T81_G15_2020","ch4MPI2020-01-20_11-35-36_0000073.wav",2,"call",59,"raven_selection_table_calls_for_videos_2021.txt","automatic"
212,"Spectrogram 1",1,15.463456,15.514456,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",15.463456,0.3403992,"call","MPI2020-01-20_11-35-36_0000073.wav",73,81,"T81_G15_2020","ch3MPI2020-01-20_11-35-36_0000073.wav",3,"call",40,"raven_selection_table_calls_for_videos_2021.txt","automatic"
213,"Spectrogram 1",1,18.6688,18.7197999999999,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",18.6688,0.7628771,"call","MPI2020-01-20_11-35-36_0000073.wav",73,81,"T81_G15_2020","ch4MPI2020-01-20_11-35-36_0000073.wav",4,"call",61,"raven_selection_table_calls_for_videos_2021.txt","automatic"
214,"Spectrogram 1",1,29.963556,30.014556,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",29.963556,0.63319,"call","MPI2020-01-20_11-35-36_0000073.wav",73,81,"T81_G15_2020","ch3MPI2020-01-20_11-35-36_0000073.wav",5,"call",42,"raven_selection_table_calls_for_videos_2021.txt","automatic"
215,"Spectrogram 1",1,34.919589,34.970589,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",34.919589,0.8520871,"call","MPI2020-01-20_11-35-36_0000073.wav",73,81,"T81_G15_2020","ch2MPI2020-01-20_11-35-36_0000073.wav",6,"call",23,"raven_selection_table_calls_for_videos_2021.txt","automatic"
216,"Spectrogram 1",1,37.523611,37.574611,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",37.523611,0.6886214,"call","MPI2020-01-20_11-35-36_0000073.wav",73,81,"T81_G15_2020","ch1MPI2020-01-20_11-35-36_0000073.wav",7,"call",6,"raven_selection_table_calls_for_videos_2021.txt","automatic"
217,"Spectrogram 1",1,40.558956,40.609956,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",40.558956,0.7581109,"call","MPI2020-01-20_11-35-36_0000073.wav",73,81,"T81_G15_2020","ch2MPI2020-01-20_11-35-36_0000073.wav",8,"call",25,"raven_selection_table_calls_for_videos_2021.txt","automatic"
218,"Spectrogram 1",1,49.821689,49.8726889999999,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",49.821689,0.5830409,"call","MPI2020-01-20_11-35-36_0000073.wav",73,81,"T81_G15_2020","ch2MPI2020-01-20_11-35-36_0000073.wav",9,"call",26,"raven_selection_table_calls_for_videos_2021.txt","automatic"
219,"Spectrogram 1",1,53.892389,53.943389,"ch1MPI2020-01-20_11-35-36_0000073.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-20_11-35-36_0000073.wav",53.892389,0.6342581,"call","MPI2020-01-20_11-35-36_0000073.wav",73,81,"T81_G15_2020","ch1MPI2020-01-20_11-35-36_0000073.wav",10,"call",9,"raven_selection_table_calls_for_videos_2021.txt","automatic"
