"sound.files","selec","start","end","score","class","event","audio","video","video_folder","org.sound.files","ovlp.sels","class_fixed"
"ch4MPI2020-01-23_11-32-03_0000110.wav",158,101.3699,101.4209,0.6914133,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",28,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",159,101.9932,102.0442,0.6104681,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",29,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",30,104.8339,104.8849,0.6288907,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",30,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",160,108.5653,108.6163,0.6828731,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",31,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",32,108.6939,108.7449,0.7530459,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",32,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",162,111.1686,111.2196,0.5919892,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",33,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",117,113.7299,113.7809,0.5670868,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",34,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",118,115.8433,115.8943,0.6389019,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",35,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",119,115.918,115.969,0.6144761,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",36,"call"
"ch2MPI2020-01-23_11-32-03_0000110.wav",77,116.6006,116.6516,0.7785318,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch2MPI2020-01-23_11-32-03_0000110.wav",37,"call"
"ch2MPI2020-01-23_11-32-03_0000110.wav",78,118.062,118.113,0.6815622,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch2MPI2020-01-23_11-32-03_0000110.wav",38,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",123,121.4113,121.4623,0.6608277,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",39,"call"
"ch1MPI2020-01-23_11-32-03_0000110.wav",40,122.126,122.177,0.7297916,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch1MPI2020-01-23_11-32-03_0000110.wav",40,"call"
"ch3MPI2020-01-23_11-32-03_0000110.wav",125,122.3113,122.3623,0.7014834,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch3MPI2020-01-23_11-32-03_0000110.wav",41,"call"
"ch2MPI2020-01-23_11-32-03_0000110.wav",82,122.8293,122.8803,0.7150457,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch2MPI2020-01-23_11-32-03_0000110.wav",42,"call"
"ch4MPI2020-01-23_11-32-03_0000110.wav",171,127.2807,127.3317,0.6388945,"call","MPI2020-01-23_11-32-03_0000110.wav",110,111,"T111_G6yOtro_2020","ch4MPI2020-01-23_11-32-03_0000110.wav",43,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",1,19.51813,19.56913,0.668763,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",1,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",2,22.60948,22.66048,0.7903308,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",2,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",3,32.56955,32.62055,0.6828416,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",3,"call"
"ch2MPI2020-01-25_10-29-50_0000146.wav",37,34.06222,34.11322,0.7572865,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",4,"call"
"ch4MPI2020-01-25_10-29-50_0000146.wav",102,42.46761,42.51861,0.8048231,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch4MPI2020-01-25_10-29-50_0000146.wav",5,"call"
"ch4MPI2020-01-25_10-29-50_0000146.wav",103,45.29563,45.34663,0.7079661,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch4MPI2020-01-25_10-29-50_0000146.wav",6,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",7,47.59298,47.64398,0.7042384,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",7,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",8,52.10301,52.15401,0.5413218,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",8,"call"
"ch2MPI2020-01-25_10-29-50_0000146.wav",42,52.85701,52.90801,0.7536604,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",9,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",11,58.51105,58.56205,0.8147636,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",10,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",12,61.50307,61.55407,0.5740948,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",11,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",13,65.67776,65.72876,0.7529709,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",12,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",14,68.37911,68.43011,0.7350587,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",13,"call"
"ch4MPI2020-01-25_10-29-50_0000146.wav",110,72.85314,72.90414,0.6975136,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch4MPI2020-01-25_10-29-50_0000146.wav",14,"call"
"ch2MPI2020-01-25_10-29-50_0000146.wav",47,74.55115,74.60215,0.7345792,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",15,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",17,76.07916,76.13016,0.6501972,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",16,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",18,80.40719,80.45819,0.636348,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",17,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",19,83.82388,83.87488,0.644677,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",18,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",20,86.47657,86.52757,0.6696172,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",19,"call"
"ch2MPI2020-01-25_10-29-50_0000146.wav",53,90.68326,90.73426,0.5927442,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",20,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",22,98.09931,98.15031,0.6855426,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",21,"call"
"ch3MPI2020-01-25_10-29-50_0000146.wav",87,98.94198,98.99298,0.7132434,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch3MPI2020-01-25_10-29-50_0000146.wav",22,"call"
"ch2MPI2020-01-25_10-29-50_0000146.wav",56,101.5573,101.6083,0.6881207,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",23,"call"
"ch2MPI2020-01-25_10-29-50_0000146.wav",57,103.5113,103.5623,0.6624018,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch2MPI2020-01-25_10-29-50_0000146.wav",24,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",26,105.5987,105.6497,0.8124671,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",25,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",27,107.866,107.917,0.8322062,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",26,"call"
"ch4MPI2020-01-25_10-29-50_0000146.wav",123,111.6927,111.7437,0.6397035,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch4MPI2020-01-25_10-29-50_0000146.wav",27,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",29,115.4388,115.4898,0.6917493,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",28,"call"
"ch4MPI2020-01-25_10-29-50_0000146.wav",125,117.1468,117.1978,0.8121461,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch4MPI2020-01-25_10-29-50_0000146.wav",29,"call"
"ch4MPI2020-01-25_10-29-50_0000146.wav",127,119.9495,120.0005,0.5871584,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch4MPI2020-01-25_10-29-50_0000146.wav",30,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",32,124.7308,124.7818,0.6435337,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",31,"call"
"ch1MPI2020-01-25_10-29-50_0000146.wav",33,128.6702,128.7212,0.6793605,"call","MPI2020-01-25_10-29-50_0000146.wav",146,148,"T148_GS9_2021","ch1MPI2020-01-25_10-29-50_0000146.wav",32,"call"
"ch1MPI2020-01-25_11-05-48_0000148.wav",1,6.091356,6.142356,0.4606182,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch1MPI2020-01-25_11-05-48_0000148.wav",1,"call"
"ch3MPI2020-01-25_11-05-48_0000148.wav",23,57.00754,57.05854,0.7112765,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch3MPI2020-01-25_11-05-48_0000148.wav",2,"call"
"ch1MPI2020-01-25_11-05-48_0000148.wav",3,66.22158,66.27258,0.7776005,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch1MPI2020-01-25_11-05-48_0000148.wav",3,"call"
"ch4MPI2020-01-25_11-05-48_0000148.wav",36,69.14826,69.19926,0.7128593,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch4MPI2020-01-25_11-05-48_0000148.wav",4,"call"
"ch4MPI2020-01-25_11-05-48_0000148.wav",37,71.7476,71.7986,0.6405761,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch4MPI2020-01-25_11-05-48_0000148.wav",5,"call"
"ch1MPI2020-01-25_11-05-48_0000148.wav",6,76.16561,76.21661,0.8571121,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch1MPI2020-01-25_11-05-48_0000148.wav",6,"call"
"ch2MPI2020-01-25_11-05-48_0000148.wav",18,79.86763,79.91863,0.7799025,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch2MPI2020-01-25_11-05-48_0000148.wav",7,"call"
"ch3MPI2020-01-25_11-05-48_0000148.wav",30,89.449,89.5,0.7342704,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch3MPI2020-01-25_11-05-48_0000148.wav",8,"call"
"ch4MPI2020-01-25_11-05-48_0000148.wav",42,92.79434,92.84534,0.7395048,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch4MPI2020-01-25_11-05-48_0000148.wav",9,"call"
"ch4MPI2020-01-25_11-05-48_0000148.wav",43,97.01569,97.06669,0.6820628,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch4MPI2020-01-25_11-05-48_0000148.wav",10,"call"
"ch1MPI2020-01-25_11-05-48_0000148.wav",10,102.739,102.79,0.7872787,"call","MPI2020-01-25_11-05-48_0000148.wav",148,156,"T156_G18-A-B_2020","ch1MPI2020-01-25_11-05-48_0000148.wav",11,"call"
"ch3MPI2020-01-25_12-37-42_0000160.wav",9,8.520034,8.571034,0.7733606,"call","MPI2020-01-25_12-37-42_0000160.wav",160,164,"T164_GGP9_2021","ch3MPI2020-01-25_12-37-42_0000160.wav",1,"call"
"ch2MPI2020-01-25_12-37-42_0000160.wav",7,92.0257,92.0767,0.6167437,"call","MPI2020-01-25_12-37-42_0000160.wav",160,164,"T164_GGP9_2021","ch2MPI2020-01-25_12-37-42_0000160.wav",2,"call"
"ch4MPI2020-01-25_12-37-42_0000160.wav",13,110.3678,110.4188,0.7166875,"call","MPI2020-01-25_12-37-42_0000160.wav",160,164,"T164_GGP9_2021","ch4MPI2020-01-25_12-37-42_0000160.wav",3,"call"
"ch1MPI2020-01-23_11-26-40_0000109.wav",2,97.40521,97.45621,0.717027,"call","MPI2020-01-23_11-26-40_0000109.wav",109,107,"T107_GMP19_2021","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call"
"ch1MPI2020-01-23_11-26-40_0000109.wav",4,124.228,124.279,0.6480077,"call","MPI2020-01-23_11-26-40_0000109.wav",109,107,"T107_GMP19_2021","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call"
"ch3MPI2020-01-23_11-26-40_0000109.wav",1,106.5346,106.5856,0.5723888,"call","MPI2020-01-23_11-26-40_0000109.wav",109,107,"T107_GMP19_2021","ch3MPI2020-01-23_11-26-40_0000109.wav",NA,"call"
"ch1MPI2020-01-23_11-26-40_0000109.wav",3,122.292,122.343,0.555415,"call","MPI2020-01-23_11-26-40_0000109.wav",109,107,"T107_GMP19_2021","ch1MPI2020-01-23_11-26-40_0000109.wav",NA,"call"
