Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	score	class	event	audio	video	video_folder	org.sound.files	ovlp.sels	class_fixed	old.selec
381	Spectrogram 1	1	1818.700233778	1818.751233778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	65.677756	0.7529709	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	12	call	13
382	Spectrogram 1	1	1821.401588778	1821.452588778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	68.379111	0.7350587	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	13	call	14
383	Spectrogram 1	1	1825.875621778	1825.926621778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	72.853144	0.6975136	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch4MPI2020-01-25_10-29-50_0000146.wav	14	call	110
384	Spectrogram 1	1	1827.573621778	1827.624621778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	74.551144	0.7345792	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch2MPI2020-01-25_10-29-50_0000146.wav	15	call	47
385	Spectrogram 1	1	1829.101633778	1829.152633778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	76.079156	0.6501972	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	16	call	17
386	Spectrogram 1	1	1833.429666778	1833.480666778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	80.407189	0.636348	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	17	call	18
387	Spectrogram 1	1	1836.846355778	1836.897355778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	83.823878	0.644677	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	18	call	19
388	Spectrogram 1	1	1839.499044778	1839.550044778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	86.476567	0.6696172	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	19	call	20
389	Spectrogram 1	1	1843.705733778	1843.756733778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	90.683256	0.5927442	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch2MPI2020-01-25_10-29-50_0000146.wav	20	call	53
390	Spectrogram 1	1	1851.121788778	1851.172788778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	98.099311	0.6855426	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	21	call	22
391	Spectrogram 1	1	1851.964455778	1852.015455778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	98.941978	0.7132434	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch3MPI2020-01-25_10-29-50_0000146.wav	22	call	87
392	Spectrogram 1	1	1854.579777778	1854.630777778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	101.557300	0.6881207	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch2MPI2020-01-25_10-29-50_0000146.wav	23	call	56
393	Spectrogram 1	1	1856.533777778	1856.584777778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	103.511300	0.6624018	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch2MPI2020-01-25_10-29-50_0000146.wav	24	call	57
394	Spectrogram 1	1	1858.621177778	1858.672177778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	105.598700	0.8124671	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	25	call	26
395	Spectrogram 1	1	1860.888477778	1860.939477778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	107.866000	0.8322062	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	26	call	27
396	Spectrogram 1	1	1864.715177778	1864.766177778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	111.692700	0.6397035	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch4MPI2020-01-25_10-29-50_0000146.wav	27	call	123
397	Spectrogram 1	1	1868.461277778	1868.512277778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	115.438800	0.6917493	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	28	call	29
398	Spectrogram 1	1	1870.169277778	1870.220277778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	117.146800	0.8121461	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch4MPI2020-01-25_10-29-50_0000146.wav	29	call	125
399	Spectrogram 1	1	1872.971977778	1873.022977778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	119.949500	0.5871584	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch4MPI2020-01-25_10-29-50_0000146.wav	30	call	127
400	Spectrogram 1	1	1877.753277778	1877.804277778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	124.730800	0.6435337	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	31	call	32
401	Spectrogram 1	1	1881.692677778	1881.743677778	ch1MPI2020-01-25_10-29-50_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_10-29-50_0000146.wav	128.670200	0.6793605	call	MPI2020-01-25_10-29-50_0000146.wav	146	148	T148_GS9_2021	ch1MPI2020-01-25_10-29-50_0000146.wav	32	call	33
475	Spectrogram 1	1	1885.637633333	1885.637633333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	1.805300									clap	
403	Spectrogram 1	1	1940.839877333	1940.890877333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	57.007544	0.7112765	call	MPI2020-01-25_11-05-48_0000148.wav	148	156	T156_G18-A-B_2020	ch3MPI2020-01-25_11-05-48_0000148.wav	2	call	23
404	Spectrogram 1	1	1950.053911333	1950.104911333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	66.221578	0.7776005	call	MPI2020-01-25_11-05-48_0000148.wav	148	156	T156_G18-A-B_2020	ch1MPI2020-01-25_11-05-48_0000148.wav	3	call	3
405	Spectrogram 1	1	1952.980589333	1953.031589333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	69.148256	0.7128593	call	MPI2020-01-25_11-05-48_0000148.wav	148	156	T156_G18-A-B_2020	ch4MPI2020-01-25_11-05-48_0000148.wav	4	call	36
406	Spectrogram 1	1	1955.579933333	1955.630933333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	71.747600	0.6405761	call	MPI2020-01-25_11-05-48_0000148.wav	148	156	T156_G18-A-B_2020	ch4MPI2020-01-25_11-05-48_0000148.wav	5	call	37
407	Spectrogram 1	1	1959.997944333	1960.048944333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	76.165611	0.8571121	call	MPI2020-01-25_11-05-48_0000148.wav	148	156	T156_G18-A-B_2020	ch1MPI2020-01-25_11-05-48_0000148.wav	6	call	6
408	Spectrogram 1	1	1963.699966333	1963.750966333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	79.867633	0.7799025	call	MPI2020-01-25_11-05-48_0000148.wav	148	156	T156_G18-A-B_2020	ch2MPI2020-01-25_11-05-48_0000148.wav	7	call	18
409	Spectrogram 1	1	1973.281333333	1973.332333333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	89.449000	0.7342704	call	MPI2020-01-25_11-05-48_0000148.wav	148	156	T156_G18-A-B_2020	ch3MPI2020-01-25_11-05-48_0000148.wav	8	call	30
410	Spectrogram 1	1	1976.626677333	1976.677677333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	92.794344	0.7395048	call	MPI2020-01-25_11-05-48_0000148.wav	148	156	T156_G18-A-B_2020	ch4MPI2020-01-25_11-05-48_0000148.wav	9	call	42
411	Spectrogram 1	1	1980.848022333	1980.899022333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	97.015689	0.6820628	call	MPI2020-01-25_11-05-48_0000148.wav	148	156	T156_G18-A-B_2020	ch4MPI2020-01-25_11-05-48_0000148.wav	10	call	43
412	Spectrogram 1	1	1986.571333333	1986.622333333	ch1MPI2020-01-25_11-05-48_0000148.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_11-05-48_0000148.wav	102.739000	0.7872787	call	MPI2020-01-25_11-05-48_0000148.wav	148	156	T156_G18-A-B_2020	ch1MPI2020-01-25_11-05-48_0000148.wav	11	call	10
476	Spectrogram 1	1	2017.805033222	2017.805033222	ch1MPI2020-01-25_12-37-42_0000160.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_12-37-42_0000160.wav	1.557211									clap	
413	Spectrogram 1	1	2024.767855222	2024.818855222	ch1MPI2020-01-25_12-37-42_0000160.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_12-37-42_0000160.wav	8.520033	0.7733606	call	MPI2020-01-25_12-37-42_0000160.wav	160	164	T164_GGP9_2021	ch3MPI2020-01-25_12-37-42_0000160.wav	1	call	9
414	Spectrogram 1	1	2108.273522222	2108.324522222	ch1MPI2020-01-25_12-37-42_0000160.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_12-37-42_0000160.wav	92.025700	0.6167437	call	MPI2020-01-25_12-37-42_0000160.wav	160	164	T164_GGP9_2021	ch2MPI2020-01-25_12-37-42_0000160.wav	2	call	7
415	Spectrogram 1	1	2126.615622222	2126.666622222	ch1MPI2020-01-25_12-37-42_0000160.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-25_12-37-42_0000160.wav	110.367800	0.7166875	call	MPI2020-01-25_12-37-42_0000160.wav	160	164	T164_GGP9_2021	ch4MPI2020-01-25_12-37-42_0000160.wav	3	call	13
477	Spectrogram 1	1	2146.490988667	2146.490988667	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	1.268322									clap	
453	Spectrogram 1	1	2201.478499667	2201.518897830	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	56.255833										
454	Spectrogram 1	1	2223.482966667	2223.521971790	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	78.260300										
455	Spectrogram 1	1	2231.764588667	2231.813345070	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	86.541922										
416	Spectrogram 1	1	2242.627877667	2242.678877667	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	97.405211	0.717027	call	MPI2020-01-23_11-26-40_0000109.wav	109	107	T107_GMP19_2021	ch1MPI2020-01-23_11-26-40_0000109.wav	NA	call	2
418	Spectrogram 1	1	2251.757266667	2251.808266667	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	106.534600	0.5723888	call	MPI2020-01-23_11-26-40_0000109.wav	109	107	T107_GMP19_2021	ch3MPI2020-01-23_11-26-40_0000109.wav	NA	call	1
456	Spectrogram 1	1	2253.103177667	2253.135217589	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	107.880511										
457	Spectrogram 1	1	2253.491833667	2253.521087509	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	108.269167										
459	Spectrogram 1	1	2260.975244667	2261.007284589	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	115.752578										
458	Spectrogram 1	1	2262.364099667	2262.403104789	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	117.141433										
419	Spectrogram 1	1	2267.514666667	2267.565666667	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	122.292000	0.555415	call	MPI2020-01-23_11-26-40_0000109.wav	109	107	T107_GMP19_2021	ch1MPI2020-01-23_11-26-40_0000109.wav	NA	call	3
417	Spectrogram 1	1	2269.450666667	2269.501666667	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	124.228000	0.6480077	call	MPI2020-01-23_11-26-40_0000109.wav	109	107	T107_GMP19_2021	ch1MPI2020-01-23_11-26-40_0000109.wav	NA	call	4
461	Spectrogram 1	1	2273.558210667	2273.604180990	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	128.335544										
460	Spectrogram 1	1	2279.923010667	2279.962015789	ch1MPI2020-01-23_11-26-40_0000109.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-23_11-26-40_0000109.wav	134.700344										
