"Día","Hora","Audio","Video","tipo de video","Grupo","Individuo","Experimento","Color","Tiempo de vuelo","Anotaciones","Video camara 1","Video camara 3","Video camara 5","Video camara respaldo","year","year.audio"
2021-01-18,0.163194444444444,"152","155","experimento","GM11","982126057846201","vuelo grupos mixtos","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-152"
2021-01-18,0.175,"153","156","experimento","GM12","982126052945921","vuelo grupos mixtos","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-153"
2021-01-18,0.175,"153","156","experimento","GM12","982126058484326","vuelo grupos mixtos","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-153"
2021-01-18,0.175,"153","156","experimento","GM12","982126057846203","vuelo grupos mixtos","Verde","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-153"
2021-01-18,0.175,"153","156","experimento","GM12","982126057846172","vuelo grupos mixtos","Naranja","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-153"
2021-01-18,0.184722222222222,"154","157","experimento","GM13","900200000206430","vuelo grupos mixtos","Naranja","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-154"
2021-01-18,0.184722222222222,"154","157","experimento","GM13","982126051278475","vuelo grupos mixtos","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-154"
2021-01-18,0.184722222222222,"154","157","experimento","GM13","982126057846174","vuelo grupos mixtos","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-154"
2021-01-18,0.184722222222222,"154","157","experimento","GM13","982126057846242","vuelo grupos mixtos","Sin color/verde en grupo mixto","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-154"
2021-01-19,NA,"155","159","experimento","F21","982126058484305","vuelo solo",NA,"0.0833333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-155"
2021-01-19,0.422222222222222,"156","160","experimento","GP6","982126057846249","vuelo solo","Rosado","0.0833333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-156"
2021-01-19,0.427083333333333,"157","161","experimento","GP6","982126057846204","vuelo solo","Sin color","0.0833333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-157"
2021-01-19,0.445138888888889,"158","162","experimento","18","900200000206691","vuelo grupal/sin sonido","amarillo","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-158"
2021-01-19,0.445138888888889,"158","162","experimento","18","982126058484254","vuelo grupal/sin sonido","naranja","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-158"
2021-01-19,0.445138888888889,"158","162","experimento","18","982126058484287","vuelo grupal/sin sonido","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-158"
2021-01-19,0.459027777777778,"159","163","experimento","F21","982000359237615","vuelo grupal/sin sonido","naranja","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-159"
2021-01-19,0.459027777777778,"159","163","experimento","F21","982126051278564","vuelo grupal/sin sonido","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-159"
2021-01-19,0.459027777777778,"159","163","experimento","F21","982126052945896","vuelo grupal/sin sonido","Verde","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-159"
2021-01-19,0.459027777777778,"159","163","experimento","F21","982126058484305","vuelo grupal/sin sonido","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-159"
2021-01-19,0.459027777777778,"159","163","experimento","F21","982126051278504","vuelo grupal/sin sonido","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-159"
2021-01-19,0.46875,"160","164","experimento","GP6","982126057846249","vuelo grupal/sin sonido","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-160"
2021-01-19,0.46875,"160","164","experimento","GP6","982126057846204","vuelo grupal/sin sonido","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-160"
2021-01-19,0.4875,"161","165","experimento","GM14","982126052945896","vuelo grupos mixtos","Verde","0.208333333333333","Camaras 1,3, 5. back up 2 falló en estos videos",NA,NA,NA,NA,"2021","2021-161"
2021-01-19,0.4875,"161","165","experimento","GM14","982126057846249","vuelo grupos mixtos","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2 falló en estos videos",NA,NA,NA,NA,"2021","2021-161"
2021-01-19,0.4875,"161","165","experimento","GM14","900200000206691","vuelo grupos mixtos","amarillo","0.208333333333333","Camaras 1,3, 5. back up 2 falló en estos videos",NA,NA,NA,NA,"2021","2021-161"
2021-01-19,0.497916666666667,"162","166","experimento","GM15","982000359237615","vuelo grupos mixtos","naranja","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-162"
2021-01-19,0.497916666666667,"162","166","experimento","GM15","982126057846204","vuelo grupos mixtos","verde","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-162"
2021-01-19,0.497916666666667,"162","166","experimento","GM15","982126058484287","vuelo grupos mixtos","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-162"
2021-01-19,0.509027777777778,"163","167","experimento","GM16","982126051278504","vuelo grupos mixtos","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2. Persecución",NA,NA,NA,NA,"2021","2021-163"
2021-01-19,0.509027777777778,"163","167","experimento","GM16","982126058484254","vuelo grupos mixtos","naranja","0.208333333333333","Camaras 1,3, 5. back up 2. Persecución",NA,NA,NA,NA,"2021","2021-163"
2021-01-20,0.445833333333333,"164","169","experimento","S9","900200000206430","vuelo grupal/sin sonido","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-164"
2021-01-20,0.445833333333333,"164","169","experimento","S9","982126957845238","vuelo grupal/sin sonido","Naranja","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-164"
2021-01-20,0.445833333333333,"164","169","experimento","S9","982126058844330","vuelo grupal/sin sonido","Verde","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-164"
2021-01-20,0.445833333333333,"164","169","experimento","S9","982126058484318","vuelo grupal/sin sonido","Verde y naranja","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-164"
2021-01-20,0.445833333333333,"164","169","experimento","S9","982126052945921","vuelo grupal/sin sonido","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-164"
2021-01-20,0.445833333333333,"164","169","experimento","S9","982126051278540","vuelo grupal/sin sonido","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-164"
2021-01-20,0.45625,"165","170","experimento","JP255","982126058484302","vuelo grupal/sin sonido","amarillo","0.208333333333333","Camaras 1,3, 5. back up 2. 3:25 vuelo coordinado",NA,NA,NA,NA,"2021","2021-165"
2021-01-20,0.45625,"165","170","experimento","JP255","982126058484299","vuelo grupal/sin sonido","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2. 3:25 vuelo coordinado",NA,NA,NA,NA,"2021","2021-165"
2021-01-20,0.467361111111111,"166","171","experimento","B2021","982126051278548","vuelo grupal/sin sonido","Verde","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-166"
2021-01-20,0.467361111111111,"166","171","experimento","B2021","982126052945900","vuelo grupal/sin sonido","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-166"
2021-01-20,0.467361111111111,"166","171","experimento","B2021","982126052945877","vuelo grupal/sin sonido","amarillo","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-166"
2021-01-20,0.467361111111111,"166","171","experimento","B2021","982126051278512","vuelo grupal/sin sonido","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-166"
2021-01-20,0.479166666666667,"167","172","experimento","M26","982126057846225","vuelo grupal/sin sonido","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-167"
2021-01-20,0.479166666666667,"167","172","experimento","M26","982126058484340","vuelo grupal/sin sonido","Verde","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-167"
2021-01-20,0.479166666666667,"167","172","experimento","M26","982126058484284","vuelo grupal/sin sonido","naranja","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-167"
2021-01-20,0.479166666666667,"167","172","experimento","M26","982126057846219","vuelo grupal/sin sonido","amarillo","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-167"
2021-01-20,0.479166666666667,"167","172","experimento","M26","982126057846223","vuelo grupal/sin sonido","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2.",NA,NA,NA,NA,"2021","2021-167"
2021-01-20,0.490277777777778,"168","173","experimento","S251","982126057846221","vuelo grupal/sin sonido","naranja","0.222222222222222","Camaras 1,3, 5. back up 2. primeros 20 S no sirven, tenían la hoja puesta",NA,NA,NA,NA,"2021","2021-168"
2021-01-20,0.490277777777778,"168","173","experimento","S251","982126057846248","vuelo grupal/sin sonido","amarillo","0.222222222222222","Camaras 1,3, 5. back up 2. primeros 20 S no sirven, tenían la hoja puesta",NA,NA,NA,NA,"2021","2021-168"
2021-01-20,0.490277777777778,"168","173","experimento","S251","982126051278510","vuelo grupal/sin sonido","Rosado","0.222222222222222","Camaras 1,3, 5. back up 2. primeros 20 S no sirven, tenían la hoja puesta",NA,NA,NA,NA,"2021","2021-168"
2021-01-20,0.490277777777778,"168","173","experimento","S251","982126051278551","vuelo grupal/sin sonido","Verde","0.222222222222222","Camaras 1,3, 5. back up 2. primeros 20 S no sirven, tenían la hoja puesta",NA,NA,NA,NA,"2021","2021-168"
2021-01-20,0.490277777777778,"168","173","experimento","S251","982126058484267","vuelo grupal/sin sonido","Sin color","0.222222222222222","Camaras 1,3, 5. back up 2. primeros 20 S no sirven, tenían la hoja puesta",NA,NA,NA,NA,"2021","2021-168"
2021-01-20,0.0513888888888889,"169","175","experimento","GM17","982126051278548","vuelo grupos mixtos","Verde","0.208333333333333","Camaras 1,3, 5. back up 2. 3:10 hicieron un sonido extraño. Creemos que, en audio no se grabó el claquetazo",NA,NA,NA,NA,"2021","2021-169"
2021-01-20,0.0513888888888889,"169","175","experimento","GM17","982126057846225","vuelo grupos mixtos","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2. 3:10 hicieron un sonido extraño. Creemos que, en audio no se grabó el claquetazo",NA,NA,NA,NA,"2021","2021-169"
2021-01-20,0.0513888888888889,"169","175","experimento","GM17","982126058484302","vuelo grupos mixtos","amarillo","0.208333333333333","Camaras 1,3, 5. back up 2. 3:10 hicieron un sonido extraño. Creemos que, en audio no se grabó el claquetazo",NA,NA,NA,NA,"2021","2021-169"
2021-01-20,0.0513888888888889,"169","175","experimento","GM17","982126058484267","vuelo grupos mixtos","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2. 3:10 hicieron un sonido extraño. Creemos que, en audio no se grabó el claquetazo",NA,NA,NA,NA,"2021","2021-169"
2021-01-20,0.0513888888888889,"169","175","experimento","GM17","982126957845238","vuelo grupos mixtos","Naranja","0.208333333333333","Camaras 1,3, 5. back up 2. 3:10 hicieron un sonido extraño. Creemos que, en audio no se grabó el claquetazo",NA,NA,NA,NA,"2021","2021-169"
2021-01-20,0.0659722222222222,"170","176","experimento","GM18","982126051278512","vuelo grupos mixtos","Sin color/Rosado en GM","0.208333333333333","Camaras 1,3, 5. back up 2. Amarillo sigue a verde",NA,NA,NA,NA,"2021","2021-170"
2021-01-20,0.0659722222222222,"170","176","experimento","GM18","982126058484284","vuelo grupos mixtos","naranja","0.208333333333333","Camaras 1,3, 5. back up 2. Amarillo sigue a verde",NA,NA,NA,NA,"2021","2021-170"
2021-01-20,0.0659722222222222,"170","176","experimento","GM18","982126058484299","vuelo grupos mixtos","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2. Amarillo sigue a verde",NA,NA,NA,NA,"2021","2021-170"
2021-01-20,0.0659722222222222,"170","176","experimento","GM18","982126057846248","vuelo grupos mixtos","amarillo","0.208333333333333","Camaras 1,3, 5. back up 2. Amarillo sigue a verde",NA,NA,NA,NA,"2021","2021-170"
2021-01-20,0.0659722222222222,"170","176","experimento","GM18","982126058844330","vuelo grupos mixtos","Verde","0.208333333333333","Camaras 1,3, 5. back up 2. Amarillo sigue a verde",NA,NA,NA,NA,"2021","2021-170"
2021-01-20,0.0840277777777778,"171","177","experimento","GM19","982126052945900","vuelo grupos mixtos","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2. ""Volando armoniosamente"", al inicio, luego muy separados",NA,NA,NA,NA,"2021","2021-171"
2021-01-20,0.0840277777777778,"171","177","experimento","GM19","982126058484340","vuelo grupos mixtos","Verde","0.208333333333333","Camaras 1,3, 5. back up 2. ""Volando armoniosamente"", al inicio, luego muy separados",NA,NA,NA,NA,"2021","2021-171"
2021-01-20,0.0840277777777778,"171","177","experimento","GM19","982126057846221","vuelo grupos mixtos","naranja","0.208333333333333","Camaras 1,3, 5. back up 2. ""Volando armoniosamente"", al inicio, luego muy separados",NA,NA,NA,NA,"2021","2021-171"
2021-01-20,0.0840277777777778,"171","177","experimento","GM19","982126052945921","vuelo grupos mixtos","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2. ""Volando armoniosamente"", al inicio, luego muy separados",NA,NA,NA,NA,"2021","2021-171"
2021-01-20,0.0993055555555555,"172","178","experimento","GM20","982126052945877","vuelo grupos mixtos","amarillo","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-172"
2021-01-20,0.0993055555555555,"172","178","experimento","GM20","982126057846223","vuelo grupos mixtos","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-172"
2021-01-20,0.0993055555555555,"172","178","experimento","GM20","982126051278551","vuelo grupos mixtos","Verde","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-172"
2021-01-20,0.0993055555555555,"172","178","experimento","GM20","900200000206430","vuelo grupos mixtos","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-172"
2021-01-20,0.115277777777778,"173","179","experimento","GM21","982126057846219","vuelo grupos mixtos","amarillo","0.208333333333333","Camaras 1,3, 5. back up 2. Persecución amarillo y rosado",NA,NA,NA,NA,"2021","2021-173"
2021-01-20,0.115277777777778,"173","179","experimento","GM21","982126051278510","vuelo grupos mixtos","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2. Persecución amarillo y rosado",NA,NA,NA,NA,"2021","2021-173"
2021-01-20,0.115277777777778,"173","179","experimento","GM21","982126051278540","vuelo grupos mixtos","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2. Persecución amarillo y rosado",NA,NA,NA,NA,"2021","2021-173"
2021-01-21,0.443055555555556,"174","181","experimento","G1","900200000279422","vuelo grupal/sin sonido","Naranja","0.208333333333333","Camaras 1,3, 5. back up 2 (cámara 1 dejó de grabar). Algo de vuelo coordinado (2:18, 3:40)",NA,NA,NA,NA,"2021","2021-174"
2021-01-21,0.443055555555556,"174","181","experimento","G1","982126051278491","vuelo grupal/sin sonido","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2 (cámara 1 dejó de grabar). Algo de vuelo coordinado (2:18, 3:40)",NA,NA,NA,NA,"2021","2021-174"
2021-01-21,0.452083333333333,"175","182","experimento","MP18","982126057846176","vuelo grupal/sin sonido","Verde","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-175"
2021-01-21,0.452083333333333,"175","182","experimento","MP18","982126051278476","vuelo grupal/sin sonido","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-175"
2021-01-21,0.452083333333333,"175","182","experimento","MP18","982126052945904","vuelo grupal/sin sonido","Naranja","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-175"
2021-01-21,0.452083333333333,"175","182","experimento","MP18","982126051278511","vuelo grupal/sin sonido","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-175"
2021-01-21,0.4625,"176","183","experimento","MP257","982126057846167","vuelo grupal/sin sonido","Rosado","0.222222222222222","Camaras 1,3, 5. back up 2. Coordinados 1:08. camara 3 dejó de grabar a los 4:30",NA,NA,NA,NA,"2021","2021-176"
2021-01-21,0.4625,"176","183","experimento","MP257","982126057846152","vuelo grupal/sin sonido","Verde","0.222222222222222","Camaras 1,3, 5. back up 2. Coordinados 1:08. camara 3 dejó de grabar a los 4:30",NA,NA,NA,NA,"2021","2021-176"
2021-01-21,0.4625,"176","183","experimento","MP257","982126051278485","vuelo grupal/sin sonido","amarillo","0.222222222222222","Camaras 1,3, 5. back up 2. Coordinados 1:08. camara 3 dejó de grabar a los 4:30",NA,NA,NA,NA,"2021","2021-176"
2021-01-21,0.4625,"176","183","experimento","MP257","982126052945928","vuelo grupal/sin sonido","Sin color","0.222222222222222","Camaras 1,3, 5. back up 2. Coordinados 1:08. camara 3 dejó de grabar a los 4:30",NA,NA,NA,NA,"2021","2021-176"
2021-01-21,0.488888888888889,"177","184","experimento","MP19","982126057846229","vuelo grupal/sin sonido","amarillo","0.215277777777778","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-177"
2021-01-21,0.488888888888889,"177","184","experimento","MP19","982126058484292","vuelo grupal/sin sonido","Verde","0.215277777777778","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-177"
2021-01-21,0.488888888888889,"177","184","experimento","MP19","982126052945865","vuelo grupal/sin sonido","Sin color","0.215277777777778","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-177"
2021-01-21,0.488888888888889,"177","184","experimento","MP19","982126058484321","vuelo grupal/sin sonido","Rosado","0.215277777777778","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-177"
2021-01-21,0.488888888888889,"177","184","experimento","MP19","982126058484275","vuelo grupal/sin sonido","naranja","0.215277777777778","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-177"
2021-01-21,0.0555555555555556,"178","185","experimento","GM22","982126057846167","vuelo grupos mixtos","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-178"
2021-01-21,0.0555555555555556,"178","185","experimento","GM22","982126051278511","vuelo grupos mixtos","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-178"
2021-01-21,0.0555555555555556,"178","185","experimento","GM22","982126057846229","vuelo grupos mixtos","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-178"
2021-01-21,0.0555555555555556,"178","185","experimento","GM22","982126058484263","vuelo grupos mixtos","Verde","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-178"
2021-01-21,0.0555555555555556,"178","185","experimento","GM22","900200000279422","vuelo grupos mixtos","Naranja","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-178"
2021-01-21,0.0694444444444444,"179","187","experimento","GM23","982126052945928","vuelo grupos mixtos","Sin color/Rosado en GM","0.208333333333333","Camaras 1,3, 5. back up 2 (grabamos sonidos de distress en persecución-sin color y verde; otros contra el sin color)",NA,NA,NA,NA,"2021","2021-179"
2021-01-21,0.0694444444444444,"179","187","experimento","GM23","982126052945904","vuelo grupos mixtos","Naranja","0.208333333333333","Camaras 1,3, 5. back up 2 (grabamos sonidos de distress en persecución-sin color y verde; otros contra el sin color)",NA,NA,NA,NA,"2021","2021-179"
2021-01-21,0.0694444444444444,"179","187","experimento","GM23","982126058484292","vuelo grupos mixtos","Verde","0.208333333333333","Camaras 1,3, 5. back up 2 (grabamos sonidos de distress en persecución-sin color y verde; otros contra el sin color)",NA,NA,NA,NA,"2021","2021-179"
2021-01-21,0.0694444444444444,"179","187","experimento","GM23","982126051278521","vuelo grupos mixtos","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2 (grabamos sonidos de distress en persecución-sin color y verde; otros contra el sin color)",NA,NA,NA,NA,"2021","2021-179"
2021-01-21,0.0694444444444444,"179","187","experimento","GM23","982126051278491","vuelo grupos mixtos","Sin color","0.208333333333333","Camaras 1,3, 5. back up 2 (grabamos sonidos de distress en persecución-sin color y verde; otros contra el sin color)",NA,NA,NA,NA,"2021","2021-179"
2021-01-21,1.54,"180","188","experimento","GM24","982126051278485","vuelo grupos mixtos","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-180"
2021-01-21,1.54,"180","188","experimento","GM24","982126057846176","vuelo grupos mixtos","Verde","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-180"
2021-01-21,1.54,"180","188","experimento","GM24","982126058484321","vuelo grupos mixtos","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-180"
2021-01-21,1.54,"180","188","experimento","GM24","982126058484343","vuelo grupos mixtos","Naranja","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-180"
2021-01-21,0.0916666666666667,"181","189","experimento","GM25","982126057846152","vuelo grupos mixtos","Verde","0.208333333333333","Camaras 1,3, 5. back up 2,",NA,NA,NA,NA,"2021","2021-181"
2021-01-21,0.0916666666666667,"181","189","experimento","GM25","982126051278476","vuelo grupos mixtos","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-181"
2021-01-21,0.0916666666666667,"181","189","experimento","GM25","982126058484275","vuelo grupos mixtos","Naranja","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-181"
2021-01-21,0.0916666666666667,"181","189","experimento","GM25","982126058484315","vuelo grupos mixtos","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-181"
2021-01-22,0.427083333333333,"182","191","experimento","GP6","982126057846215","vuelo solo",NA,"0.0833333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-182"
2021-01-22,0.430555555555556,"183","192","experimento","GP6","982126057846184","vuelo solo",NA,"0.0833333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-183"
2021-01-22,0.434027777777778,"184","193","experimento","GP6","982126057846244","vuelo solo",NA,"0.0833333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-184"
2021-01-22,0.441666666666667,"185","194","experimento","18","900200000206691","vuelo grupal/sin sonido","Verde","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-185"
2021-01-22,0.441666666666667,"185","194","experimento","18","982126058484254","vuelo grupal/sin sonido","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-185"
2021-01-22,0.441666666666667,"185","194","experimento","18","982126058484287","vuelo grupal/sin sonido","sin color","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-185"
2021-01-22,0.459722222222222,"186","195","experimento","F21","982000359237615","vuelo grupal/sin sonido","naranja","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-186"
2021-01-22,0.459722222222222,"186","195","experimento","F21","982126051278564","vuelo grupal/sin sonido","amarillo","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-186"
2021-01-22,0.459722222222222,"186","195","experimento","F21","982126052945896","vuelo grupal/sin sonido","verde","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-186"
2021-01-22,0.459722222222222,"186","195","experimento","F21","982126058484305","vuelo grupal/sin sonido","rosado","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-186"
2021-01-22,0.459722222222222,"186","195","experimento","F21","982126051278504","vuelo grupal/sin sonido","sin color","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-186"
2021-01-22,0.472916666666667,"187","196","experimento","GP6","982126057846184","vuelo grupal/sin sonido","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-187"
2021-01-22,0.472916666666667,"187","196","experimento","GP6","982126057846215","vuelo grupal/sin sonido","naranja","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-187"
2021-01-22,0.472916666666667,"187","196","experimento","GP6","982126057846249","vuelo grupal/sin sonido","Rosado","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-187"
2021-01-22,0.472916666666667,"187","196","experimento","GP6","982126057846244","vuelo grupal/sin sonido","Sin color","0.208333333333333","Camaras 1,3, 5. , camara 2 no enciende",NA,NA,NA,NA,"2021","2021-187"
2021-01-22,0.488888888888889,"188","197","experimento","GM26","982126057846249","vuelo grupos mixtos","rosado","0.208333333333333","Camaras 1,3, 5. , camara 2 no enciende",NA,NA,NA,NA,"2021","2021-188"
2021-01-22,0.488888888888889,"188","197","experimento","GM26","982126051278564","vuelo grupos mixtos","Amarillo","0.208333333333333","Camaras 1,3, 5. , camara 2 no enciende",NA,NA,NA,NA,"2021","2021-188"
2021-01-22,0.495833333333333,"189","198","experimento","GM27","982126057846244","vuelo grupos mixtos","sin color /Rosado en GM","0.131944444444444","Camaras 1,3, 5. , camara 2 no enciende, rosado no pudo volar mucho",NA,NA,NA,NA,"2021","2021-189"
2021-01-22,0.495833333333333,"189","198","experimento","GM27","982126051278504","vuelo grupos mixtos","sin color","0.131944444444444","Camaras 1,3, 5. , camara 2 no enciende, rosado no pudo volar mucho",NA,NA,NA,NA,"2021","2021-189"
2021-01-22,0.0444444444444444,"190","200","experimento","GM28","982126058484287","vuelo grupos mixtos","sin color","0.208333333333333","Camaras 1,3, 5. back up 2, persecucion antes de los 2 minutos",NA,NA,NA,NA,"2021","2021-190"
2021-01-22,0.0444444444444444,"190","200","experimento","GM28","982126058484305","vuelo grupos mixtos","rosado","0.208333333333333","Camaras 1,3, 5. back up 2 persecucion antes de los 2 minutos",NA,NA,NA,NA,"2021","2021-190"
2021-01-22,0.0513888888888889,"191","201","experimento","GM29","982126058484254","vuelo grupos mixtos","Amarillo","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-191"
2021-01-22,0.0513888888888889,"191","201","experimento","GM29","982000359237615","vuelo grupos mixtos","naranja","0.208333333333333","Camaras 1,3, 5. back up 2",NA,NA,NA,NA,"2021","2021-191"
2021-01-22,0.0590277777777778,"192","202","experimento","GM30","982126057846215","vuelo grupos mixtos","naranja","0.208333333333333","Camaras 1,3, 5. back up 2 persecucion antes de los 2 minutos",NA,NA,NA,NA,"2021","2021-192"
