Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	score	class_fixed	class	org.sound.files
6260	Spectrogram 1	1	603.190290297	603.241290297	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	90.4039	13354.800	42822.600	0.769479621755787	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6255	Spectrogram 1	1	607.778982222	607.829982222	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	94.9926	13354.800	42822.600	0.8368743	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6259	Spectrogram 1	1	609.609661601	609.660661601	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	96.8232	13354.800	42822.600	0.796328799121485	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6263	Spectrogram 1	1	613.220322222	613.271322222	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	100.4339	13354.800	42822.600	0.734264	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6249	Spectrogram 1	1	613.883686882	613.934686882	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	101.0973	13354.800	42822.600	0.866797549648286	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6243	Spectrogram 1	1	614.827692466	614.878692466	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	102.0413	13354.800	42822.600	0.935387801477899	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6253	Spectrogram 1	1	615.723722222	615.774722222	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	102.9373	13354.800	42822.600	0.8443048	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6257	Spectrogram 1	1	618.652381755	618.703381755	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	105.8660	13354.800	42822.600	0.814076740935285	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6252	Spectrogram 1	1	619.537022222	619.588022222	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	106.7506	13354.800	42822.600	0.8507541	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6246	Spectrogram 1	1	621.395722222	621.446722222	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	108.6093	13354.800	42822.600	0.886469	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6242	Spectrogram 1	1	631.195122222	631.246122222	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	118.4087	13354.800	42822.600	0.4104501	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6245	Spectrogram 1	1	631.586422222	631.637422222	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	118.8000	13354.800	42822.600	0.8868783	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6267	Spectrogram 1	1	633.531136430	633.582136430	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	120.7447	13354.800	42822.600	0.584370058854798	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6247	Spectrogram 1	1	634.803822222	634.854822222	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	122.0174	13354.800	42822.600	0.8762538	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6244	Spectrogram 1	1	635.461822222	635.512822222	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	122.6754	13354.800	42822.600	0.8931679	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
6250	Spectrogram 1	1	636.785155678	636.836155678	ch1MPI_2020-01-31_11-41-33_0000200.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI_2020-01-31_11-41-33_0000200.wav	123.9987	13354.800	42822.600	0.855438779098435	call	call	ch1MPI_2020-01-31_11-41-33_0000200.wav
49147	Spectrogram 1	1	666.266236746	666.300324901	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	12.5446	15483.718	27578.966				
94	Spectrogram 1	1	679.822328889	679.873328889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	26.1007	13354.800	42822.600	0.4576848	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
49148	Spectrogram 1	1	713.928295164	713.969200950	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	60.2067	13250.749	25904.239				
49149	Spectrogram 1	1	714.825949896	714.862310594	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	61.1044	14181.153	27206.804				
49150	Spectrogram 1	1	716.478089351	716.507632418	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	62.7565	14367.234	29811.934				
49151	Spectrogram 1	1	719.448303870	719.500572373	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	65.7267	13808.991	32789.226				
49152	Spectrogram 1	1	725.940961009	725.972776620	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	72.2194	16414.122	31672.742				
49153	Spectrogram 1	1	728.483937564	728.515753175	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	74.7623	14181.153	29253.692				
49154	Spectrogram 1	1	732.588151353	732.622239507	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	78.8666	14367.234	31486.661				
49155	Spectrogram 1	1	736.294670006	736.333303248	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	82.5731	13995.072	31672.742				
49156	Spectrogram 1	1	738.928548307	738.967181549	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	85.2070	15111.557	28695.450				
41477	Spectrogram 1	1	739.389178889	739.440178889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	85.6676	13354.800	42822.600	0.8082761	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
49157	Spectrogram 1	1	739.728483663	739.764844361	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	86.0069	21996.544	35766.518				
41478	Spectrogram 1	1	740.081838889	740.132838889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	86.3602	13354.800	42822.600	0.6921924	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
49158	Spectrogram 1	1	740.951112134	740.980655201	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	87.2295	13808.991	26834.643				
49159	Spectrogram 1	1	743.998593136	744.053134183	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	90.2770	19205.333	35580.437				
41479	Spectrogram 1	1	745.179188889	745.230188889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	91.4576	13354.800	42822.600	0.7297523	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
41480	Spectrogram 1	1	747.075858889	747.126858889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	93.3543	13354.800	42822.600	0.8475573	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
49160	Spectrogram 1	1	747.830101690	747.877825106	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	94.1085	20321.817	33347.468				
49161	Spectrogram 1	1	748.516409865	748.564133281	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	94.7948	15297.637	32975.307				
49162	Spectrogram 1	1	749.723130768	749.777671815	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	96.0015	13064.669	27765.046				
49163	Spectrogram 1	1	749.898116627	749.941294956	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	96.1765	21996.544	35208.276				
49164	Spectrogram 1	1	752.529722146	752.577445562	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	98.8081	15297.637	34277.872				
41481	Spectrogram 1	1	754.117888889	754.168888889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	100.3963	13354.800	42822.600	0.6677874	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
41482	Spectrogram 1	1	757.433188889	757.484188889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	103.7116	13354.800	42822.600	0.8336761	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
49165	Spectrogram 1	1	757.633855130	757.679306002	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	103.9123	15111.557	28323.289				
49166	Spectrogram 1	1	757.708849069	757.767935204	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	103.9873	22740.867	37255.164				
49167	Spectrogram 1	1	760.469989575	760.508622816	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	106.7484	16041.960	31114.500				
49168	Spectrogram 1	1	761.126753238	761.156296305	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	107.4052	14739.395	28323.289				
49169	Spectrogram 1	1	762.081221561	762.138035152	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	108.3596	18647.090	35208.276				
49170	Spectrogram 1	1	762.508459763	762.549365548	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	108.7869	16414.122	33719.630				
49171	Spectrogram 1	1	763.687909904	763.731088233	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	109.9663	16041.960	29811.934				
49172	Spectrogram 1	1	764.069697234	764.135600999	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	110.3481	17158.445	35394.356				
49173	Spectrogram 1	1	765.012802838	765.051436080	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	111.2912	13995.072	28509.369				
49174	Spectrogram 1	1	765.310506053	765.365047100	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	111.5889	14553.314	28881.531				
49175	Spectrogram 1	1	768.607966854	768.655690270	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	114.8864	15111.557	30556.257				
49176	Spectrogram 1	1	769.032932512	769.078383385	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	115.3113	15483.718	33347.468				
49177	Spectrogram 1	1	769.173830217	769.210190915	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	115.4522	16600.202	29439.773				
49178	Spectrogram 1	1	771.780437756	771.816798454	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	118.0588	13995.072	31300.580				
41483	Spectrogram 1	1	772.743288889	772.794288889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	119.0217	13354.800	42822.600	0.7564142	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
41484	Spectrogram 1	1	773.249988889	773.300988889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	119.5284	13354.800	42822.600	0.7686659	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
552	Spectrogram 1	1	776.120588889	776.171588889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	122.3990	13354.800	42822.600	0.3717425	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
49179	Spectrogram 1	1	777.493612670	777.520883193	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	123.7720	15855.880	28323.289				
49180	Spectrogram 1	1	777.609512395	777.666325985	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	123.8879	15483.718	35952.599				
41485	Spectrogram 1	1	777.863988889	777.914988889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	124.1424	13354.800	42822.600	0.7281527	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
49181	Spectrogram 1	1	778.300365657	778.341271442	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	124.5788	14181.153	28323.289				
49183	Spectrogram 1	1	779.957049960	780.011591007	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	126.2355	15669.799	30556.257				
49182	Spectrogram 1	1	781.584191196	781.622824438	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	127.8626	15855.880	30556.257				
49184	Spectrogram 1	1	782.268226828	782.306860069	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	128.5466	16600.202	33533.549				
49185	Spectrogram 1	1	782.863633258	782.897721412	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	129.1420	15855.880	30370.177				
49186	Spectrogram 1	1	784.740754531	784.781660316	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	131.0192	14181.153	31114.500				
49187	Spectrogram 1	1	785.183900538	785.227078867	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	131.4623	15297.637	29998.015				
41486	Spectrogram 1	1	786.871988889	786.922988889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	133.1504	13354.800	42822.600	0.8540263	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
49188	Spectrogram 1	1	787.951858674	787.990491916	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	134.2303	15855.880	29253.692				
872	Spectrogram 1	1	788.263288889	788.314288889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	134.5417	13354.800	42822.600	0.5455716	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
49189	Spectrogram 1	1	790.563011300	790.608462173	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	136.8414	15483.718	32789.226				
49190	Spectrogram 1	1	791.372036831	791.412942616	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	137.6504	16414.122	34277.872				
49191	Spectrogram 1	1	792.212877973	792.269691563	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	138.4913	14925.476	29439.773				
49192	Spectrogram 1	1	792.399226550	792.453767597	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	138.6776	15483.718	34836.114				
41487	Spectrogram 1	1	794.233988889	794.284988889	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	140.5124	13354.800	42822.600	0.8010876	call	call	ch1MPI2020-01-24_09-50-13_0000118.wav
49193	Spectrogram 1	1	796.135288509	796.183011925	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	142.4137	15855.880	33905.711				
49194	Spectrogram 1	1	797.001127631	797.055668678	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	143.2795	15483.718	34091.791				
49195	Spectrogram 1	1	797.426093289	797.464726530	ch1MPI2020-01-24_09-50-13_0000118.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-24_09-50-13_0000118.wav	143.7045	16041.960	32230.984				
